Elvis Buckley,16,166,62,sailing
Abraham Swanson,46,200,72,boxing
Alex Giles,49,161,49,hockey
Aron Tran,28,174,56,table tennis
Jere Hodge,18,154,57,football
Debera Hopkins,31,166,41,rowing
Terry Craig,34,197,45,shooting
Raisa House,48,189,90,badminton
Nicolas Mueller,34,197,89,hockey
Arnulfo Decker,34,195,38,football
Nakita Flynn,47,177,74,tennis
Hunter Simmons,44,196,73,football
Marvin Reynolds,25,190,74,handball
Sharolyn Christensen,47,159,87,football
Dwayne Hays,22,196,40,sailing
Ellena Jarvis,28,170,70,judo
Thi Clay,18,173,89,table tennis
Loreta Frazier,43,195,68,cycling
Mckinley Dale,26,199,46,aquatics
Rebbecca Lynn,20,179,71,triathlon
Timika Salas,20,156,45,table tennis
Raina Valentine,49,168,64,judo
Harvey Mcmahon,30,166,60,badminton
George Lyons,41,152,51,volleyball
Melda Gutierrez,49,166,49,tennis
Kasey Crawford,23,189,58,aquatics
Quentin Adams,27,186,38,triathlon
Genevie Tyson,31,170,52,aquatics
Arcelia Fischer,34,184,42,boxing
Irving Morris,37,184,72,taekwondo
Rayford Delaney,36,156,56,modern pentathlon
Tristan Wright,34,186,58,fencing
Vanda Rhodes,49,162,85,modern pentathlon
August Yang,40,190,61,softball
Sharita Howell,47,175,62,table tennis
Kandra Reese,20,162,86,judo
William Summers,25,163,66,rowing
Rick Hooper,46,152,62,hockey
Margit Donaldson,46,162,65,cycling
Sanford Casey,36,183,70,archery
Regine Mcneil,16,154,76,judo
Ira Paul,43,162,89,athletics
Shanice Gilliam,21,200,59,volleyball
Monnie Thornton,35,179,73,equestrian
Damien Haynes,44,190,61,football
Nolan Mcintosh,30,199,62,gymnastics
Annita Melendez,24,168,89,rowing
Richie Petersen,36,188,60,cycling
Ernesto Murray,44,199,58,gymnastics
Jesusita Griffith,24,157,65,taekwondo
Barry Torres,16,165,83,equestrian
Shanita Frye,31,181,69,fencing
Arla Daniel,48,196,77,hockey
Myrl Brooks,41,170,60,softball
Ethelene Hull,27,179,72,cycling
Bob Flynn,25,185,67,basketball
Kortney Wilkins,48,185,59,hockey
Dale Kaufman,22,155,39,triathlon
Birgit York,44,157,70,badminton
Wilburn Kirkland,42,174,72,gymnastics
Silvana Mendez,44,154,44,rowing
Herb Weber,24,175,42,shooting
Ben Webb,23,192,53,football
Jordon Tucker,16,166,87,athletics
Reginia Jensen,50,198,64,basketball
Rod Blake,50,177,87,equestrian
Miki Travis,18,165,84,canoeing
Santos Neal,47,160,85,triathlon
Raul Dorsey,42,179,49,tennis
Milford Trevino,40,176,68,archery
Ervin Rodriguez,47,150,49,equestrian
Grady Hinton,45,187,43,triathlon
Ali Spence,26,190,82,triathlon
Clinton Sutton,16,164,70,basketball
Stepanie Foster,25,160,61,modern pentathlon
Diedra Abbott,39,172,47,baseball
Phillip Blackburn,49,188,74,judo
Clayton Coffey,36,190,48,basketball
Delinda Pickett,50,167,76,badminton
Ashlea Peters,39,186,70,football
Clyde Gentry,36,169,71,athletics
Sterling Randolph,34,173,40,modern pentathlon
Bennie Mcknight,24,155,53,judo
Dario Gomez,32,167,79,equestrian
Erasmo Grimes,45,163,80,triathlon
Lanny Mercado,40,173,40,triathlon
Russel Hunter,45,153,66,cycling
Lakendra Robinson,37,190,80,triathlon
Bo Buckner,40,152,55,boxing
Josue Hays,30,160,71,equestrian
Robt Wooten,25,188,60,triathlon
Harlan Wilder,25,178,79,weightlifting
Tisa Tyler,27,186,43,shooting
Shawnee Hunter,29,169,40,hockey
Florentina O'neil,24,180,78,triathlon
Anjelica Tyson,34,186,65,handball
Marcos Galloway,18,192,69,aquatics
Santiago Hancock,41,167,55,triathlon
Collen Randall,22,191,76,triathlon
Anton Hernandez,42,160,41,equestrian
Anibal Kim,40,198,85,triathlon
Ariane Dalton,37,174,64,hockey
Margaretta Kramer,25,171,38,tennis
Kerstin Ingram,24,155,70,softball
Jona Brady,40,195,82,equestrian
Nathaniel Mcdaniel,26,196,87,tennis
Normand Bush,32,181,74,softball
Porfirio Hendricks,45,193,47,softball
Demetrice Mckay,24,190,78,fencing
Yuette Meyer,36,170,81,table tennis
Adalberto Olson,49,163,84,basketball
Christoper Henson,44,191,84,baseball
Arnita Leon,36,169,64,boxing
Keneth Rollins,45,190,65,modern pentathlon
Isidra Craft,46,155,43,rowing
Maricruz Lamb,28,169,49,handball
Evan Francis,30,179,48,boxing
Shaniqua Gutierrez,16,166,49,hockey
Hunter Cline,43,178,54,gymnastics
Denisse Roy,19,189,42,fencing
Jules English,42,187,66,taekwondo
Clifford Shields,42,153,75,badminton
Kasha Lang,37,192,74,hockey
Ja Lester,37,199,39,judo
Remedios Mann,25,171,43,aquatics
Gustavo Hines,29,174,47,modern pentathlon
Daron House,22,168,57,aquatics
Moon Walters,23,162,64,gymnastics
Brian Christian,34,172,82,shooting
Marivel Berry,25,199,88,aquatics
Gianna Atkins,45,181,44,fencing
Kimiko Donovan,48,169,82,equestrian
Aundrea Guzman,41,155,64,taekwondo
Alexis Holder,28,158,68,volleyball
Tilda Merritt,38,194,48,badminton
Buck Christian,23,164,67,aquatics
Bong Rivera,22,160,65,handball
Rufus Robbins,27,192,76,equestrian
Jacquelynn Mcclure,42,190,69,fencing
Darby Atkins,30,164,83,archery
Ward Gallegos,32,167,41,shooting
Hyon Bass,41,167,50,softball
Lowell Fisher,50,184,60,archery
Rusty Key,30,153,38,sailing
Margene Bates,38,180,65,athletics
Maragret Myers,27,166,81,athletics
Sol Hicks,19,186,56,football
Lon Weeks,39,181,80,cycling
Perry Cardenas,28,180,63,equestrian
Mitchell Higgins,18,188,64,shooting
Babara Cannon,41,171,46,baseball
Sidney Walsh,22,185,66,badminton
Jacqui Ellison,32,166,56,taekwondo
Winfred Dyer,47,189,53,taekwondo
Latashia Buchanan,43,192,51,taekwondo
Lawerence Knight,47,161,68,archery
Quincy House,22,200,76,football
Malik Mcfadden,29,180,58,aquatics
Lamont Bowen,23,153,61,handball
Owen Hardy,38,163,59,basketball
Brock Nielsen,20,181,58,boxing
Cherelle Larsen,41,191,57,modern pentathlon
Theo Gates,20,179,68,triathlon
Denita Elliott,50,167,45,softball
Lashandra O'neal,43,196,79,softball
Marcelo Travis,36,160,79,football
Catrice Morrow,16,161,49,weightlifting
Gary Mcleod,16,191,42,weightlifting
Marcelino Bartlett,39,199,82,aquatics
Andrew Hays,39,195,47,cycling
Gino Pena,26,166,40,cycling
Boris Dotson,23,181,48,sailing
August Ellis,39,172,77,canoeing
Eric Wall,31,179,74,aquatics
Pablo Padilla,28,154,86,equestrian
Larry Steele,41,151,90,cycling
Cythia Vincent,49,180,67,modern pentathlon
Gwyneth Stark,48,164,63,equestrian
Jewel Rose,29,153,80,shooting
Loren Nash,45,196,74,sailing
Keneth Ramirez,36,186,49,basketball
Brant Kerr,23,168,76,archery
Regine Wheeler,35,168,60,rowing
Aubrey Walter,48,152,67,volleyball
Patrina Hurley,47,168,88,boxing
Marline Weeks,19,183,63,aquatics
Myrta Matthews,37,189,73,hockey
Ilda Greene,25,197,59,rowing
Olene Jones,37,182,67,softball
Annis Larsen,34,153,66,judo
Synthia Cox,16,157,87,judo
Alica Cooke,39,171,59,rowing
Eustolia Flowers,26,189,62,badminton
Landon Matthews,38,163,90,softball
Sang Avila,31,173,51,taekwondo
Maragaret Cantrell,16,153,65,equestrian
Bernetta Collier,18,155,60,rowing
Chin Woodard,41,172,81,gymnastics
Shoshana Copeland,38,157,43,triathlon
Huey Chen,28,178,58,table tennis
Mellie Ryan,44,172,88,shooting
Ethan Cook,46,166,44,handball
Kamilah Warner,21,163,64,modern pentathlon
Duncan Winters,24,200,88,weightlifting
Merrilee Downs,46,189,74,archery
Ludie Castaneda,47,165,45,basketball
Efren Bray,34,172,45,taekwondo
Dorathy Green,20,166,71,tennis
Dudley Rasmussen,48,188,74,table tennis
Federico Hewitt,24,191,48,rowing
Narcisa Day,28,153,46,table tennis
Tiesha Pope,41,199,61,athletics
Riley Mayo,19,165,45,shooting
Ileen Wolfe,17,173,44,cycling
Luigi Wood,49,197,81,hockey
Russell Benson,43,163,80,sailing
Lance Ford,34,185,90,table tennis
Sharee Richmond,35,174,79,triathlon
Wilbur Macias,48,179,70,baseball
Blossom Witt,16,197,84,judo
Korey Cotton,50,155,39,football
Yan Wheeler,44,178,73,canoeing
Rayford Brown,16,154,85,hockey
Oralee Marshall,36,195,90,tennis
Lakia Hampton,36,164,83,boxing
Rodger Allison,19,153,89,badminton
Antonia Levine,40,180,88,football
Carlos Farrell,33,177,55,canoeing
Josefine Mullins,25,181,54,table tennis
Catheryn Wooten,22,183,44,football
Milda Gaines,48,150,69,gymnastics
Shawnee Poole,32,191,73,taekwondo
Dexter Mays,30,185,69,gymnastics
Thaddeus Allen,48,185,50,football
Raymonde Mcclain,43,166,54,cycling
Collin Bell,24,159,68,table tennis
Anton Bonner,22,184,50,rowing
Ngoc Sawyer,32,182,88,football
Olympia Rose,36,157,83,athletics
Carey Burt,33,150,43,fencing
Lilli Acosta,27,154,68,sailing
Trevor White,27,185,75,boxing
Landon Elliott,29,181,63,gymnastics
Loralee Weber,48,170,53,canoeing
Davis Mccarty,46,169,81,gymnastics
Youlanda Ballard,17,164,38,sailing
Hershel Buckley,32,178,46,tennis
Jamar Crosby,17,157,79,boxing
Ngan Spencer,30,198,38,fencing
Lahoma Vincent,50,196,81,tennis
Jarrod Faulkner,43,156,79,shooting
Thaddeus Hart,46,158,73,weightlifting
Elizbeth Daniels,35,169,65,volleyball
Donnetta Lynn,30,153,62,modern pentathlon
Oliver Mcbride,37,159,75,gymnastics
Marc Juarez,31,166,53,tennis
Guy Burnett,27,150,38,archery
Arnita Vaughan,23,194,42,boxing
Denny Bray,17,176,42,basketball
Terresa Hebert,48,180,43,archery
Frances Newman,25,161,88,archery
Kristeen Burch,37,163,55,judo
Bethel Wheeler,47,192,77,shooting
Cole Evans,41,183,81,softball
Desmond Crane,25,197,59,basketball
Moriah Silva,18,160,63,volleyball
Janita Keller,33,151,44,judo
Nicky Thomas,36,169,53,gymnastics
Yen Randolph,28,187,57,table tennis
Mario Hull,27,186,63,volleyball
Sumiko Gutierrez,26,156,84,gymnastics
Raphael Powers,36,200,90,taekwondo
Rosette Ford,50,191,61,shooting
Rueben Carrillo,32,188,89,boxing
Kit Poole,17,191,62,sailing
Weston Lancaster,31,163,64,equestrian
Maira Carney,33,164,48,aquatics
Nicky Nolan,38,154,70,boxing
Shae Kelly,28,184,41,shooting
Aurore Brewer,33,165,48,rowing
Maisie Rodriquez,40,172,80,rowing
Carry Sloan,42,176,86,table tennis
Tish Wagner,48,174,55,archery
Deandrea Mckee,26,185,74,sailing
Kayleen Snow,25,188,52,boxing
Francesco Booth,18,191,52,football
Val Rivera,46,153,45,judo
Chau Hubbard,31,192,82,cycling
Christena Douglas,48,191,51,athletics
Everette Ewing,24,177,48,athletics
Debbra Martin,24,200,81,baseball
Ernest Lucas,29,151,48,shooting
Annika Bond,32,178,65,badminton
Ernie Powers,26,191,49,football
Leonard Blanchard,38,162,52,football
Nicolas Douglas,48,159,50,football
Lindsey Acevedo,17,157,61,modern pentathlon
Stefan Small,26,165,41,taekwondo
Calvin Emerson,36,182,72,triathlon
Danny Walters,25,156,82,archery
Ellis Ashley,41,175,83,table tennis
Myles Kelly,28,181,45,table tennis
Monte Mccall,32,185,63,boxing
Harland Mcgowan,19,183,66,taekwondo
Lanie Jensen,32,169,38,table tennis
Alberto Dixon,45,170,61,volleyball
Dani Miranda,21,176,88,shooting
Kurt Franks,46,173,77,tennis
Karma Huber,31,176,79,basketball
Adam Hawkins,50,177,71,equestrian
Tennie Wall,50,178,50,athletics
Hector Barnett,21,167,52,baseball
Ferdinand Pollard,48,185,89,shooting
Sharri Savage,17,159,59,rowing
Ed Finch,17,190,45,aquatics
Raphael Carrillo,50,196,53,rowing
Tomoko Shepherd,38,168,51,hockey
Jacelyn Thornton,36,183,84,volleyball
Malena Benton,31,175,70,rowing
Perry Tyson,34,158,58,gymnastics
Kirk Rasmussen,43,155,60,tennis
Un Burgess,25,174,42,weightlifting
Cyrus Morgan,34,156,87,football
Joey Miles,24,181,46,triathlon
Young Long,35,199,43,rowing
Margrett Case,21,160,64,basketball
Raphael Shannon,33,158,39,tennis
Desmond Price,31,168,71,hockey
Bryant Lindsay,33,156,38,athletics
Jasper Shaw,21,159,50,handball
Stevie Summers,31,179,42,taekwondo
Latoria Hebert,39,175,79,taekwondo
Tiny Peterson,26,197,60,hockey
Irving Lawrence,16,189,38,weightlifting
Belkis Dawson,38,170,78,basketball
Jimmie Barker,25,159,53,sailing
Luba Roach,47,183,82,athletics
Cyril Alston,43,169,76,modern pentathlon
Irina Sanders,50,186,88,handball
Tynisha Dunn,50,197,61,handball
Noriko Leon,36,188,82,athletics
Eldon Flynn,29,163,59,hockey
Marcelo Glass,45,177,55,triathlon
Cornelius Vance,44,178,81,gymnastics
Brett Cline,24,170,42,gymnastics
Antwan Terry,19,160,68,baseball
Angele Greene,29,162,57,fencing
Lachelle Ratliff,24,151,52,rowing
Cordell Haynes,30,177,90,rowing
Francisco Flores,27,195,56,softball
Noe Grimes,50,170,74,weightlifting
Thanh Hampton,29,150,47,baseball
Christoper Richardson,50,180,42,modern pentathlon
Dorsey Noel,33,190,53,baseball
Vernon Kramer,21,175,72,football
Melissia Horton,16,184,80,hockey
Alex Emerson,39,185,40,aquatics
Laurice Charles,22,165,88,sailing
Malik Ballard,26,182,87,tennis
Vernon Blake,32,196,38,tennis
Basil Sparks,31,194,42,canoeing
Eleanora Hunter,17,154,52,athletics
Kirk Bush,31,158,57,baseball
Bryon Young,49,187,47,aquatics
Ozella Hines,38,168,71,table tennis
Chase Briggs,42,169,39,table tennis
Raymond Mueller,28,196,75,shooting
Trenton Montoya,38,166,40,rowing
Keeley Rollins,28,179,45,baseball
Brain Skinner,29,154,75,boxing
Kenda Shepherd,47,189,80,gymnastics
Miles Cunningham,27,185,79,taekwondo
Ashlyn Landry,29,188,41,canoeing
Issac O'neil,37,155,46,rowing
Mark Jacobson,28,176,59,volleyball
Floyd Chase,48,173,41,athletics
Scottie Conley,30,192,57,table tennis
Karima Owen,43,155,39,gymnastics
Steven Fields,32,188,66,softball
Reinaldo Logan,41,194,90,football
Roy Gregory,31,194,76,basketball
Loida Tyler,42,197,42,boxing
Lazaro Dorsey,32,186,48,aquatics
Rodolfo Gill,25,196,82,gymnastics
Laurinda Morrison,46,188,81,badminton
Stewart Preston,22,178,65,volleyball
Elijah Harris,17,154,74,canoeing
Edra Francis,27,177,86,fencing
Damian Hurst,20,178,88,shooting
Juan Pace,23,177,71,table tennis
Kirk Macias,43,194,62,tennis
Frankie Hewitt,38,174,41,table tennis
Gilbert O'brien,28,171,48,canoeing
Chieko Sloan,43,198,86,shooting
Kiera Dale,42,167,69,triathlon
Wendie Austin,42,151,90,judo
Coreen Owen,18,187,41,tennis
Danilo Hayden,26,164,71,football
Humberto Wilcox,16,199,78,cycling
Meg Finch,20,155,60,table tennis
Camelia Wong,30,159,46,fencing
Roscoe Pacheco,23,193,41,hockey
Jolyn Hatfield,43,177,74,triathlon
Keven Griffin,28,185,77,triathlon
Kyle James,25,185,84,cycling
Clarisa Waller,50,174,77,archery
Mason Le,30,159,44,athletics
Rosana Yates,43,198,75,cycling
Earnest Savage,29,164,88,weightlifting
Luvenia Horne,38,189,84,sailing
Derick Callahan,47,155,49,canoeing
Tiny Bradshaw,49,194,81,cycling
Korey Huff,19,189,82,archery
Gwenda Parker,22,193,78,cycling
Bryce Lambert,48,166,40,taekwondo
Donte Albert,33,190,46,boxing
Shery Whitehead,47,165,83,football
Luetta Mullins,33,195,60,modern pentathlon
Robbie Mcbride,27,184,90,aquatics
Courtney Parks,48,166,38,hockey
Faustino Warren,38,199,72,weightlifting
Annis Rasmussen,42,155,47,basketball
Roderick Floyd,42,162,59,taekwondo
Crista Goff,44,159,83,modern pentathlon
Adah Burch,29,173,78,softball
Jamie Walters,40,186,76,fencing
Gaston Duran,17,183,45,equestrian
Dorian Raymond,23,152,56,gymnastics
Livia Lindsay,38,161,73,canoeing
Lynell Mccullough,38,181,47,sailing
Leif Vasquez,28,189,76,softball
Cecil Workman,17,184,56,modern pentathlon
Brady Schneider,27,166,62,shooting
Ward Long,50,163,56,basketball
Margarite Rhodes,36,153,73,boxing
Hanh Rodriquez,39,171,83,taekwondo
Macie Clark,40,163,42,aquatics
Raelene Levy,41,198,74,cycling
Laurence Adkins,44,159,86,boxing
Ciera Fulton,18,174,74,hockey
Wilburn Becker,28,157,38,handball
Justin Bowen,44,193,87,rowing
Euna Monroe,48,161,86,baseball
Maryln Bartlett,38,198,75,weightlifting
Fausto Landry,37,198,72,gymnastics
Henriette Molina,29,182,67,athletics
Mitsue Fields,44,180,51,baseball
Barton Casey,41,194,76,taekwondo
Jerold Hampton,50,195,44,athletics
Ian Hancock,29,181,57,volleyball
Angelyn Gonzales,28,185,83,basketball
Dreama English,47,179,65,gymnastics
Douglas Powers,33,194,51,athletics
Basil Adams,30,171,88,volleyball
Providencia Neal,35,166,69,rowing
Shemika Short,18,153,40,modern pentathlon
Harrison Barker,25,185,60,triathlon
Ellena Ball,35,191,49,taekwondo
Kazuko Woods,48,178,78,aquatics
Kimiko Ewing,20,180,76,canoeing
Gregg Mathews,50,177,53,badminton
Carmina Strong,22,160,56,softball
Efrain Galloway,40,172,72,aquatics
Kera Walls,17,157,54,judo
Stewart Howell,25,172,85,aquatics
Ronald Wise,24,169,77,table tennis
Wilfred Knox,32,196,83,boxing
Mikel Hancock,29,180,64,rowing
Wilhemina Moon,28,151,84,basketball
Reinaldo Gentry,23,185,62,handball
Sha Carroll,24,177,79,tennis
Taunya Sargent,40,170,44,gymnastics
Merle Herman,38,165,52,basketball
Latrina Aguilar,30,193,74,weightlifting
Jessi Ortiz,27,167,38,gymnastics
Meridith Aguilar,33,189,72,boxing
Thad Koch,32,183,80,football
Viki Padilla,42,154,82,taekwondo
Soo Armstrong,34,173,81,baseball
Ronni Lambert,35,172,77,basketball
Tommye Donovan,30,161,45,judo
Jone Park,47,192,64,volleyball
Britt Norton,16,151,45,handball
Kelle Gentry,40,172,43,equestrian
Reinaldo Everett,44,197,73,taekwondo
Paris Gonzalez,22,191,78,triathlon
Julienne Logan,26,151,56,fencing
Thao Collier,50,161,80,boxing
Avery Miles,37,194,39,softball
Ulysses Tucker,17,164,44,aquatics
Efrain Rice,18,185,90,triathlon
Loan Lawson,34,187,85,baseball
Hugo Michael,16,174,44,baseball
Whitney Frazier,41,193,89,volleyball
Fredericka Barrera,24,191,79,fencing
Gilberto Steele,34,163,51,football
Shin Fox,50,187,54,equestrian
Ria Cameron,49,184,77,weightlifting
Jeffrey Hood,49,160,72,taekwondo
Elliot Lambert,48,183,48,boxing
Yessenia Gutierrez,19,167,60,weightlifting
Audrie Dennis,22,198,39,canoeing
Herta Sharp,33,153,88,basketball
Rozella Hampton,43,199,46,equestrian
Jude Hawkins,17,172,83,boxing
Venice Merritt,34,169,73,hockey
Jackeline Torres,48,173,49,taekwondo
Dominick Talley,47,175,63,basketball
Avelina Lopez,29,184,89,boxing
Jewell West,39,181,71,cycling
Edward Spence,43,182,68,triathlon
Queenie Little,49,178,84,equestrian
Normand Dillard,25,174,61,football
Carletta Frederick,23,150,86,modern pentathlon
Don Hendricks,26,198,73,cycling
Daysi Wolfe,48,153,54,tennis
Luvenia Navarro,23,184,39,canoeing
Jacelyn Leon,44,191,55,archery
Clarence Dickson,42,172,38,table tennis
Mila Marsh,49,191,42,weightlifting
Alonso Mcmillan,29,154,64,equestrian
Jenette Middleton,34,165,77,modern pentathlon
Joana Duncan,45,192,61,cycling
Jesusita Vance,40,181,41,shooting
Wally Bryan,28,190,68,weightlifting
Melida Yates,36,161,51,sailing
Estefana Powell,40,194,56,baseball
Kacy Garner,26,181,49,table tennis
Verena Perez,44,196,57,canoeing
Asley Weeks,35,157,80,table tennis
Terence Kerr,48,159,85,archery
Patience Trujillo,39,187,44,baseball
Alexander Mays,16,160,40,triathlon
Jenette Chaney,44,191,71,gymnastics
Fabian Kerr,25,194,67,weightlifting
Raymon Morin,42,175,49,softball
Georgetta Greer,37,193,76,rowing
Nguyet Williams,36,198,47,handball
Halley Terrell,42,162,70,baseball
Rima Roberson,23,152,83,athletics
Lynetta Morrow,42,185,55,softball
Margurite Velez,36,193,83,judo
Vaughn Salas,29,159,51,aquatics
Charlena Johnson,17,154,85,rowing
Ryan Frye,50,174,75,aquatics
Elvin Mcgowan,26,184,68,shooting
Setsuko Gardner,28,161,85,aquatics
Tommy Solomon,32,188,75,cycling
Robert James,20,191,75,baseball
Tommy Good,16,154,89,baseball
Lachelle Bryant,33,177,68,archery
Dannielle Moody,24,189,46,equestrian
Yasmine Daniel,45,159,88,handball
Kai Rich,19,162,44,gymnastics
Franklyn Valdez,22,175,43,softball
Brigida Manning,19,170,81,shooting
Quentin Carver,24,186,39,modern pentathlon
Brandon Welch,48,179,80,athletics
Duane Williamson,29,153,69,football
Annis Mullen,45,179,82,table tennis
Greg Jensen,18,193,80,boxing
Louie Hamilton,22,199,88,fencing
Toshia Carrillo,39,152,42,weightlifting
